Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Return on Equity","Return on Investment","% Away From 52W High","6M Return","Debt to Equity","Earning Power","Long Term Debt to Equity","5Y Historical Revenue Growth","1Y Forward Revenue Growth","Sector PE"," MF Holding Change – 6M","FII Holding Change – 6M","Percentage Buy Reco’s","No. of analysts with buy reco","Fundamental Score","Total Revenue","Earnings Per Share"
Balaji Amines Ltd,BALAMINES,"Specialty Chemicals","9276.73031","25.179768497910008","33.11967924918418","27.23541338457516","82.44385456323566","-24.334681149078996","7.65480735591622","31.757859588858416","4.379173448123756","27.912534499160955","19.37464319148891","11.33587913952648","0.015471744699237674","-0.010965710934847106","75","3","5.855263157894736","2327.6","113.70636708743552"
E I D-Parry (India) Ltd,EIDPARRY,"Sugar","9226.88858","10.174882370455336","7.422166956865118","8.47561111814332","10.769230769230775","3.8442336495257114","18.004771046862572","17.21430872181482","7.020819512966614","10.290831294570335","19.62774030694583","43.68248406554839","-0.07099112366207372","0.9538701816525981","100","2","4.9259259259259265","23744.5","51.17"
Century Textile and Industries Ltd,CENTURYTEX,"Paper Products","9032.271163200001","54.23810222302288","4.4264935727728","4.195336043136902","26.630804427131636","-11.661568713130873","34.469221146033505","3.415498963668974","10.324877155422572","-11.538604168857425","6.30367167358599","11.33587913952648","1.2431071640371378","-1.5380711232520365","100","2","4.714864864864865","4181.55","14.909260590919903"
Quess Corp Ltd,QUESS,"Employment Services","9001.76702986","37.317664496559196","2.4171795535587313","5.323762848592602","62.839282776772485","-31.10053269862858","32.454945343531506","9.253248816782406","9.524258937071206","25.93777539481479","19.68321353150774","43.29238706887016","-1.6190741282192462","-0.6898970252132237","77.7777777777778","7","4.2","13718.8","16.32"
MedPlus Health Services Ltd,MEDPLUS,"Online Services","8996.09113445","93.89511673572696","10.133231762960222","8.983372813755876","77.48116823047442","-27.23688638876869","80.72930202021584","11.77578927871135","54.72637496409569","13.539940526479244","34.360883253128456","-169.74697092419598",,,"83.3333333333333","5",,"3810.64","8.66"
Mahindra CIE Automotive Ltd,MAHINDCIE,"Auto Parts","8977.8939488","22.850328197505732","7.776656176394906","6.886172084838379","31.756756756756754","2.8224055579678677","24.662279182542434","7.313198786224873","12.55051379748297","9.55006556084066","78.87221741317016","116.53524013940141","-0.4947595078003202","0.21581024122791526","83.3333333333333","5","6.029710144927537","8443.5","10.365564546675142"
Intellect Design Arena Ltd,INTELLECT,"Software Services","8940.50296425","25.610882478014243","21.349181846248854","18.54043259888792","48.96202913867289","-9.16135225948021","5.869749364691813","20.4434824340604","1.8358093150060866","15.021108500481928","24.868704164550266","25.15195670547271","0.3285461482034049","-1.4094114592469005","80","4","4.7934782608695645","1921.14","26.25"
NLC India Ltd,NLCINDIA,"Metals - Diversified","8923.006578915","8.170877321473379","8.563557618537885","6.073764252046712","43.58974358974361","3.9579967689822224","170.24372344462137","6.651400431951984","118.38637064041713","2.278101477019745",,"11.33587913952648","-0.8532723658964061","0.48510864031284207",,"0","6.833333333333334","13280.71","8.05"
Aster DM Healthcare Ltd,ASTERDM,"Hospitals & Diagnostic Centres","8880.33057202","16.88307871256111","3.9122795635427656","5.572387317559972","32.69876819708848","-0.3626220362622068","125.28689764535277","7.692499668675261","105.10130095041366","9.438911874058187","6.318253768550172","32.92951730870654","0.3322131357286233","0.22483336071333326","90","9","6.81","10304.48","10.58"
Bharat 22 ETF,ICICIB22,"Equity","8832.781573525",,,,"14.192849404117025","0.8082131935342889",,,,,,,,,,"0",,,
Easy Trip Planners Ltd,EASEMYTRIP,"Tour & Travel Services","8739.4038","82.51726749126617","46.241285237950905","35.85911893783679","18.4733963202387","47.66135545928482","10.659617630786256","36.589720378193526","0","18.108905161139056","193.9836982844325","116.53524013940141","-1.0574145151640664","0.7609388374982742","100","1",,"249.76","4.87"
Eris Lifesciences Ltd,ERIS,"Pharmaceuticals","8683.8952082","21.38311099997537","24.723262646374916","22.652448887676588","35.128787285680744","-15.60063433328929","0.0006343487141751565","25.001260313566025","0","12.131167453328784","31.61236872171121","32.92951730870654","0.5359131674321649","-0.2946830223507053","88.8888888888889","8","6.962000000000001","1373.14","29.89"
V I P Industries Ltd,VIPIND,"Apparel & Accessories","8642.15610755","129.12230849469594","-17.296347878540562","-7.661206955962414","26.827670896438804","11.593276082587256","68.33984299470204","10.129081800563133","31.14196217951197","0.663443840868938","46.13839636761251","116.53524013940141","-1.8290428754575867","4.2357782176248255","100","8","6.941836734693878","1325.87","4.73"
Akzo Nobel India Ltd,AKZOINDIA,"Specialty Chemicals","8532.66093261","29.412826379214035","16.435102719391978","16.114480106493104","26.477730632722228","-7.23586493712248","4.9600248389350305","15.07055057112368","3.9664674377086078","3.76334786408985","15.706234516928154","11.33587913952648","-0.3996371215183103","0.12768027905999957","50","1","4.321052631578947","3173.3","63.7"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","8512.22142144","50.75559848214161","11.999784757224175","11.807666721507362","38.60601946141662","-13.985401459854018","57.45613047102021","8.37594556903184","42.85472934922173","6.594288756239353","15.27105322875045","116.53524013940141","0.27331364714505213","1.1108522583991203","65","13","5.081818181818182","6082.39","17.44"
IDFC Ltd,IDFC,"Diversified Financials","8509.32337086","132.89588272466034","-4.064208249246926","-4.07178517764529","31.70731707317074","-14.583333333333336","0.4567321738114251","1.4924980478302514","0.4567321738114251","-53.24349515486737",,"18.361570903897096","5.97751882737303","-2.929877658692803","0","0","3.240909090909091","232.45","0.4"
Finolex Industries Ltd,FINPIPE,"Building Products - Pipes","8474.362103025","8.06053427342725","28.792141956783897","22.28843398218865","78.40204304998176","-33.93588816582308","6.4941891581925235","32.53840349520713","0","14.14529598873595","2.442509553893449","43.29238706887016","-1.1910480374769143","1.4908962647046469","66.6666666666667","8","5.936363636363637","5105.61","16.94"
Hindustan Copper Ltd,HINDCOPPER,"Mining - Copper","8442.1196946","22.583381559574125","10.75731623406088","7.821025827573641","82.58877434135168","-34.58224053952791","104.42226832895726","13.48674274758034","70.67825863430218","8.593742041305074",,"11.33587913952648","2.0243372031234546","-0.755058804020194",,"0","6.4333333333333345","1872.18","3.87"
Nippon India Nifty Bank Bees ETF,BANKBEES,"Equity","8434.1202145",,,,"26.883351811869048","-7.579884050155052",,,,,,,,,,"0",,,
Cyient Ltd,CYIENT,"Software Services","8427.18061359","16.13475131838024","17.216316440049447","15.232722143864597","69.18745498592287","-29.347272979599385","18.417164514678486","15.48976377952756","5.636924262863748","4.710279721153587","19.704008027522917","25.15195670547271","0.8199631051947485","-0.17865434206787256","82.3529411764706","14","5.821428571428572","4646.5","47.41960430759758"
RHI Magnesita India Ltd,RHIM,"Cement","8399.983569925","31.227865608108107","18.10784125322218","16.55336897409899","29.180642069956875","42.36016371077763","7.711782372359701","28.551581788592067","7.655935863387028","30.60104994698434","15.428224758058638","11.33587913952648","-1.298477999142003","0.03751127747115024","100","2",,"2004.8","16.71"
Sundaram Clayton Ltd,SUNCLAYLTD,"Auto Parts","8378.9156819","19.011017111902717","7.379371948039333","5.972375454566016","23.091225189549426","7.040578960971818","227.86111259882423","7.151477829670393","112.08824106994496","13.432321445282746",,"116.53524013940141","0.005782893853995219","0.8174046322956827",,"0","4.878260869565217","25676.52","217.84210574441528"
UTI Asset Management Company Ltd,UTIAMC,"Asset Management","8332.42503119","15.59532282316719","15.53001566691955","14.768979862618","85.31159530702426","-39.172343482089076","0","16.555366363150785","0","6.944573144674715","-3.699782756955998","18.361570903897096","-1.3408485399176744","1.7354493911389959","85.7142857142857","6",,"1327.2700000000002","42.113345892246834"
Supreme Petrochem Ltd,SPLPETRO,"Specialty Chemicals","8290.272665425","12.499280320575647","54.9432720410559","43.83398137263771","16.2461015026935","25.186342017462902","3.8559783629465456","50.93372224184488","2.462341760264453","11.588650282751312",,"11.33587913952648","-0.005442420209913479","0.16109436189835313",,"0","4.5052631578947375","5062.8","70.54"
Edelweiss Bharat Bond ETF-April 2023 ETF,EBBETF0423,"Debt","8215.228164429",,,,"0.8455080263839232","1.508858403419274",,,,,,,,,,"0",,,
BSE Ltd,BSE,"Stock Exchanges & Ratings","8074.14041379","31.746708661148897","9.561619681905935","9.910636513210957","75.3493047411627","-6.252454021454046","0.0007169203967437476","5.648947521583084","0.0007169203967437476","5.616098364881816","21.542544573773814","18.361570903897096","-0.8182117332083296","3.434580391901223","42.8571428571429","3","5.958333333333333","927.71","18.81516646141567"
Jubilant Ingrevia Ltd,JUBLINGREA,"Specialty Chemicals","8052.581736045","16.891992481896736","5.654195400505505","2.488894985495902","65.58089033659067","-15.05114875062887","28.89689745909909","21.980202725987205","24.125557739711063",,"8.04025368936592","11.33587913952648","0.00022915456424504876","0.10011417610467888","100","1",,"4980.85","29.98"
Amara Raja Batteries Ltd,AMARAJABAT,"Batteries","8050.393125","15.705938944924608","16.447687945787184","15.27923371398155","65.83916825800975","-25.948621258543486","2.19287931800313","12.182739365418348","1.4722125230701255","10.335245454247177","7.050904376721088","43.29238706887016","-2.9557245517746065","-2.7256699597511904","37.5","6","6.138372093023257","8775.13","30.01"
Amber Enterprises India Ltd,AMBER,"Home Electronics & Appliances","8038.306009","73.61760242696225","5.819183046047744","6.053399367445522","68.75340570901622","-27.8667210909036","24.302859267476514","5.599370625273744","10.783662373600382","20.61711132347257","44.983455319353716","116.53524013940141","0.3196380952884095","-0.8481429379251608","61.9047619047619","13","6.479999999999999","4239.63","32.41"
Vardhman Textiles Ltd,VTL,"Textiles","8018.19045","5.1834263910168135","6.417086347547421","5.987024280843072","107.56756756756758","-45.85999687841422","32.27345858300276","22.534854482729273","19.626854263690262","8.34989062795679","16.816972326897634","116.53524013940141","-4.63835084430719","3.354271761432903","75","3","6.980246913580247","9886.54","54.58"
Westlife Development Ltd,WESTLIFE,"Restaurants & Cafes","8016.54506532","-4800.326386419262","-18.78951098511692","-1.0281392749202967","22.05297370718928","-6.503991291727145","201.149138665503","4.673829802046833","0","11.028293572944325","33.05793501451481","116.53524013940141","1.9941277883559234","-1.0754150866742638","86.6666666666667","13",,"1604.23","-0.11"
Route Mobile Ltd,ROUTE,"IT Services & Consulting","7972.2815644","47.97665983270151","29.08789422583921","20.448739972812714","88.40694006309148","-30.40041715838296","3.0748621932066644","19.61106706988851","2.2464816924829862","34.28426922841934","53.049135127845226","25.15195670547271","0.6012789736683453","5.104426968811664","80","4",,"2022.09","27.82"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","7917.11054412","-81.23446074410025","-11.490073223187755","-8.734052993130518","35.66350710900474","-0.3541912632821746","15.952920580833739",,"13.071885208746894","-7.578551688139501","56.99496579583054","116.53524013940141","0.1802999008344237","0.5244939020188397","100","3","4.847727272727273","1099.19","-1.56"
Borosil Renewables Ltd,BORORENEW,"Housewares","7898.411431844999","47.62382533521254","19.052679681605145","14.07556965676377","37.618693749483946","-8.368010895059404","12.834198493157373","28.429093324476916","9.758677363188129","11.091669491683565","118.8275378941517","116.53524013940141","0.019164691161892358","-0.2374250935740685","100","1","7.199999999999999","664.73","12.74"
Chemplast Sanmar Ltd,CHEMPLASTS,"Building Products - Pipes","7841.44432253","12.08868177863597","51.09168241965968","37.511308368579336","66.54904728299225","-14.314098134070486","51.702012856003385","19.945688366919526","47.52322526157745","15.202635901272977","4.668482074739131","43.29238706887016","-2.035761604164467","1.4418152818500403","100","2",,"5949.48","44.39994152563427"
Manappuram Finance Ltd,MANAPPURAM,"Consumer Finance","7706.424007545","5.801151741186964","26.20618693019167","5.621648550458848","146.56781987918728","-44.66727438468551","317.03566324886503","5.691277429352047","301.5074857606705","12.438962207459037","-28.041408450704225","18.361570903897096","2.301220734563435","-5.099079840796126","92.8571428571429","13","5.601999999999999","6126.32","15.7"
Mahanagar Gas Ltd,MGL,"Gas Distribution","7675.0333506","12.857079069603818","20.034470270200362","18.955562881260086","55.98455598455598","-10.838258075621095","2.292435581322682","17.68666529019919","1.7730024718704847","11.807921956429034","37.57534008016429","22.926733317170665","-0.3445552298210228","-4.4020650069694796","75.86206896551721","22","7.541666666666668","3645.93","60.43"
Laxmi Organic Industries Ltd,LXCHEM,"Specialty Chemicals","7628.397740230001","29.75426218983541","17.374773481040798","12.417844966117695","117.97986810135366","-33.44883344883344","13.631357242232184","18.14114740090455","0.9535863348276393","23.520994256213037","19.437791871893634","11.33587913952648","0.11144880130650836","-0.5285930145322411","100","1",,"3099.06","9.72"
HFCL Ltd,HFCL,"Telecom Equipments","7577.670765500001","24.200532592935602","13.307868346761865","14.48673965469706","84.27272727272725","-30.511686670878085","48.96567141676242","11.666666666666671","13.99813878043328","17.247990885273225",,"-169.74697092419598","1.2531388428883377","2.6915296856214748",,"0",,"4770.18","2.38"
